#{"t_start": 1619967496.3454528, "env_id": null}
r,l,t 
-4,1000,75659.539599
-3,1000,75663.279483
-1,1000,75667.952374
-1,1000,75671.579687
-2,1000,75676.291762
-1,1000,75679.906271
-1,1000,75684.590299
-4,1000,75688.473468
0,1000,75693.168397
-3,1000,75696.747144
-3,1000,75701.85107
-1,1000,75706.133031
-1,1000,75710.812199
-1,1000,75714.459762
0,1000,75719.413625
-1,1000,75722.984507
0,1000,75727.691591
-1,1000,75731.436677
-3,1000,75736.082013
-1,1000,75739.718526
-2,1000,75744.354088
-1,1000,75748.201541
0,1000,75752.964821
-1,1000,75756.785453
-2,1000,75761.599012
-1,1000,75765.22906
-3,1000,75768.88445
-1,1000,75773.753704
-4,1000,75778.499187
-1,1000,75784.400216
-2,1000,75789.307158
0,1000,75795.308064
-1,1000,75800.09607
-3,1000,75806.00332
0,1000,75810.814139
-3,1000,75816.731574
-3,1000,75821.317438
-3,1000,75826.781023
-1,1000,75830.698806
-3,1000,75835.759482
-2,1000,75839.891876
-1,1000,75844.916922
-3,1000,75848.769389
-2,1000,75853.864434
-3,1000,75857.716878
0,1000,75862.70206
-1,1000,75866.646393
-3,1000,75871.933834
-2,1000,75875.903842
-4,1000,75880.86658
-2,1000,75884.69444
-4,1000,75889.780939
-1,1000,75893.646172
-2,1000,75898.850765
-1,1000,75902.816423
-3,1000,75907.907913
-2,1000,75911.888047
-1,1000,75916.996091
-3,1000,75920.990148
-1,1000,75926.145428
-2,1000,75930.312456
-1,1000,75935.392051
-1,1000,75939.26018
0,1000,75944.439856
-1,1000,75948.335993
-1,1000,75953.394691
-2,1000,75957.412489
-3,1000,75961.119488
-2,1000,75965.751337
0,1000,75969.323038
-1,1000,75973.948779
-1,1000,75977.51523
-4,1000,75982.199259
0,1000,75985.819772
-2,1000,75990.660188
0,1000,75994.239558
-3,1000,75998.903719
-2,1000,76002.453985
-2,1000,76007.481969
0,1000,76011.660736
-3,1000,76016.271343
-3,1000,76020.073287
-2,1000,76024.802283
-1,1000,76028.361491
-1,1000,76033.070304
-1,1000,76036.659311
-1,1000,76041.314989
-3,1000,76044.963217
-3,1000,76049.836397
-2,1000,76053.404639
-2,1000,76058.18245
-1,1000,76061.885062
-5,1000,76066.575736
0,1000,76070.161777
0,1000,76074.956265
0,1000,76078.812326
-2,1000,76083.522958
-2,1000,76087.143535
-1,1000,76091.933004
0,1000,76095.5117
-2,1000,76100.201417
1,1000,76103.783011
-2,1000,76108.588229
-3,1000,76112.298667
-4,1000,76116.947007
-2,1000,76120.544182
0,1000,76125.229666
0,1000,76128.878119
-2,1000,76133.497844
-3,1000,76137.258651
-3,1000,76140.962933
-3,1000,76146.341861
-4,1000,76150.444027
-2,1000,76155.302151
1,1000,76158.91477
-3,1000,76163.685152
-2,1000,76167.409663
-2,1000,76172.376616
-2,1000,76176.074365
-4,1000,76180.789183
-2,1000,76184.465659
0,1000,76189.275816
-4,1000,76192.912862
-2,1000,76197.839199
-3,1000,76201.531047
0,1000,76206.255703
-1,1000,76209.875953
-2,1000,76214.703055
-2,1000,76218.334623
-1,1000,76223.116679
-2,1000,76226.86015
1,1000,76231.830261
0,1000,76235.440265
-2,1000,76240.19978
-3,1000,76243.871896
0,1000,76248.587203
1,1000,76252.224164
-4,1000,76257.02737
-2,1000,76260.861504
-1,1000,76265.594514
-1,1000,76269.194528
-2,1000,76273.88817
-1,1000,76277.515083
-3,1000,76282.23735
0,1000,76285.888391
-3,1000,76290.86958
-2,1000,76294.489776
0,1000,76299.196076
-2,1000,76302.845723
-3,1000,76307.574544
-3,1000,76311.227161
-2,1000,76316.893018
-3,1000,76321.014224
-2,1000,76324.635559
-2,1000,76329.479396
-1,1000,76333.132702
-2,1000,76337.857249
0,1000,76341.471328
-1,1000,76346.21092
0,1000,76350.086014
-1,1000,76354.819755
-3,1000,76358.774416
-2,1000,76363.550084
-2,1000,76367.146157
-3,1000,76372.095359
0,1000,76375.809167
-1,1000,76380.746143
-5,1000,76384.493865
-3,1000,76389.349947
-2,1000,76393.048362
-1,1000,76399.183765
-1,1000,76403.684053
-2,1000,76409.384292
-1,1000,76413.78178
0,1000,76419.233036
-1,1000,76423.597136
-2,1000,76428.925176
-2,1000,76433.279545
0,1000,76438.816653
0,1000,76443.20576
-1,1000,76448.627737
-1,1000,76452.297629
-1,1000,76457.090629
-1,1000,76460.908448
0,1000,76465.700803
-2,1000,76469.72064
-4,1000,76474.523443
-1,1000,76478.195266
-4,1000,76482.99252
-1,1000,76486.691086
0,1000,76491.42108
-2,1000,76495.151996
-2,1000,76500.127111
-2,1000,76503.726842
-1,1000,76508.459205
0,1000,76512.056984
-1,1000,76515.643333
-3,1000,76520.429115
-2,1000,76524.076252
-5,1000,76529.036708
-4,1000,76532.706923
-1,1000,76537.412641
-1,1000,76541.236198
-4,1000,76546.532215
-1,1000,76550.679415
-2,1000,76555.735669
-3,1000,76559.607204
-2,1000,76564.330487
-3,1000,76567.992344
-3,1000,76572.778706
-1,1000,76576.43085
-2,1000,76581.132562
-1,1000,76584.884257
-3,1000,76589.827958
-1,1000,76593.494869
-1,1000,76598.226325
0,1000,76601.891649
-1,1000,76606.622556
-2,1000,76610.265724
0,1000,76615.294866
-1,1000,76619.811639
-1,1000,76625.363789
-1,1000,76629.069026
-2,1000,76633.839451
0,1000,76637.467868
-3,1000,76642.236989
-1,1000,76645.90626
-2,1000,76651.002573
-1,1000,76654.644758
-3,1000,76659.540904
-3,1000,76663.223349
-1,1000,76668.03653
-2,1000,76671.719393
-1,1000,76676.539521
1,1000,76680.397926
-3,1000,76685.153423
-3,1000,76688.79354
-1,1000,76693.585215
-1,1000,76697.233781
-2,1000,76700.959796
-3,1000,76705.762569
0,1000,76709.739666
1,1000,76714.524466
0,1000,76718.266848
-2,1000,76723.025125
-1,1000,76726.66089
1,1000,76731.493212
-1,1000,76735.164673
-3,1000,76740.16566
-2,1000,76743.745996
-3,1000,76748.520976
-1,1000,76752.116515
-2,1000,76756.890303
-2,1000,76760.54482
-2,1000,76765.310112
-2,1000,76769.158369
-3,1000,76773.930324
-2,1000,76777.568081
-3,1000,76782.327678
-3,1000,76786.005491
-1,1000,76790.743421
-1,1000,76794.704613
-1,1000,76800.701752
-1,1000,76805.036144
-4,1000,76810.533832
-4,1000,76814.890061
-4,1000,76820.425855
-2,1000,76824.773053
-1,1000,76830.046275
-1,1000,76834.36459
-3,1000,76839.827279
-4,1000,76844.165836
-2,1000,76849.520164
-1,1000,76853.485803
-3,1000,76858.301801
-5,1000,76862.029339
-2,1000,76866.68357
0,1000,76870.293881
-1,1000,76874.938829
-1,1000,76878.540244
-3,1000,76883.487516
-2,1000,76887.207226
-3,1000,76891.060277
-4,1000,76895.724658
-2,1000,76899.347287
-4,1000,76904.023248
-2,1000,76907.652668
0,1000,76912.326325
-2,1000,76915.886762
0,1000,76920.7915
-2,1000,76925.291544
-2,1000,76930.160266
-4,1000,76933.801108
-2,1000,76938.492123
-1,1000,76942.077838
-2,1000,76947.064713
-2,1000,76950.798072
-2,1000,76955.681087
-1,1000,76959.473668
-1,1000,76964.186399
-8,1000,76967.804978
-1,1000,76972.475751
-2,1000,76976.296798
-4,1000,76981.255332
-2,1000,76984.830171
-3,1000,76989.679145
-2,1000,76993.257219
-3,1000,76997.901647
-1,1000,77001.613615
-3,1000,77006.420241
0,1000,77010.266199
-1,1000,77015.012902
-5,1000,77018.61199
-1,1000,77023.561923
-3,1000,77027.812603
-2,1000,77032.806708
-1,1000,77036.602984
-1,1000,77041.597576
-2,1000,77045.112218
-1,1000,77049.819325
-1,1000,77053.381896
-3,1000,77057.987751
-1,1000,77061.598665
-3,1000,77065.267699
-3,1000,77070.26776
0,1000,77073.855627
-1,1000,77078.495751
0,1000,77082.077929
-1,1000,77086.776837
-1,1000,77090.326891
-1,1000,77094.926285
-4,1000,77098.754926
-3,1000,77103.453335
0,1000,77106.995064
-3,1000,77111.646317
-2,1000,77115.221957
-3,1000,77119.97709
-1,1000,77123.604525
-1,1000,77128.640883
-5,1000,77132.235552
0,1000,77137.03635
-2,1000,77140.645858
-4,1000,77145.371832
-1,1000,77148.97398
-2,1000,77153.652638
-2,1000,77157.394743
-2,1000,77162.264232
0,1000,77165.86045
0,1000,77170.608847
-1,1000,77174.170182
-2,1000,77178.947833
-3,1000,77182.560203
-2,1000,77187.395995
-1,1000,77191.14891
0,1000,77195.832625
0,1000,77199.457443
-1,1000,77204.190135
-1,1000,77207.781337
-3,1000,77212.494651
-2,1000,77216.071114
-1,1000,77221.081179
-3,1000,77224.671073
-1,1000,77229.775362
-3,1000,77233.723797
-4,1000,77238.374971
-1,1000,77241.945317
-1,1000,77245.640872
-4,1000,77250.577177
-1,1000,77254.136975
-1,1000,77258.940579
-3,1000,77262.51544
-1,1000,77267.1828
-2,1000,77270.807701
-2,1000,77275.518537
-1,1000,77279.330528
0,1000,77283.993361
-1,1000,77287.565229
-2,1000,77292.168911
-1,1000,77295.742423
-3,1000,77300.384799
0,1000,77303.927324
-2,1000,77308.880209
-1,1000,77312.486636
-1,1000,77317.236693
-2,1000,77320.867419
0,1000,77325.601525
-2,1000,77329.251493
-2,1000,77334.168031
-1,1000,77337.965484
0,1000,77342.746243
-3,1000,77346.292278
-1,1000,77350.962378
-2,1000,77354.556944
-2,1000,77359.240264
-1,1000,77362.800732
-1,1000,77367.631026
-1,1000,77371.345006
-1,1000,77375.984193
-1,1000,77379.550444
-1,1000,77384.277091
-2,1000,77387.930745
-4,1000,77392.660983
-2,1000,77396.276989
-1,1000,77401.225301
-1,1000,77404.861939
-3,1000,77409.489953
-2,1000,77413.064073
-2,1000,77417.777229
-1,1000,77421.389729
-1,1000,77425.022389
-1,1000,77429.993501
-2,1000,77433.685259
-2,1000,77438.395748
0,1000,77442.029872
0,1000,77446.785218
-3,1000,77450.854668
-1,1000,77456.789895
0,1000,77461.229086
-2,1000,77466.562101
-1,1000,77470.757187
-4,1000,77476.135774
-2,1000,77480.338937
-3,1000,77485.801846
-2,1000,77490.215271
-3,1000,77495.613965
-2,1000,77499.817584
-1,1000,77505.343856
-3,1000,77509.595379
-1,1000,77514.970702
-1,1000,77519.50554
-3,1000,77524.9143
-1,1000,77529.070567
-3,1000,77535.199595
-2,1000,77539.833184
-2,1000,77545.310652
-3,1000,77549.782222
-2,1000,77555.36136
-1,1000,77559.823885
-1,1000,77565.246317
-1,1000,77569.663531
0,1000,77575.100846
0,1000,77579.979184
0,1000,77585.916202
0,1000,77590.162892
-2,1000,77595.548108
-2,1000,77599.776577
-2,1000,77605.234803
-4,1000,77610.066491
-2,1000,77615.498743
-1,1000,77619.788554
-3,1000,77625.219549
-1,1000,77629.524321
-2,1000,77633.765642
-1,1000,77639.36402
-2,1000,77643.648374
-3,1000,77649.074881
-4,1000,77653.29812
-2,1000,77658.705133
-1,1000,77662.966506
-1,1000,77668.50658
-1,1000,77672.835042
-2,1000,77678.23686
-1,1000,77682.513362
-1,1000,77687.890531
-3,1000,77692.190155
-2,1000,77697.695354
-3,1000,77702.043062
-3,1000,77707.378664
-2,1000,77711.607625
-1,1000,77716.961298
-1,1000,77721.193858
-1,1000,77726.585339
-1,1000,77731.168764
-2,1000,77736.520481
-2,1000,77740.700074
-2,1000,77746.208177
-2,1000,77750.529787
-1,1000,77755.914041
-2,1000,77760.391757
-4,1000,77765.824902
-4,1000,77770.06363
-3,1000,77775.466662
-1,1000,77779.678896
-1,1000,77784.947267
-4,1000,77789.092403
-3,1000,77794.037849
-3,1000,77798.197404
-2,1000,77803.422287
-4,1000,77807.621207
-3,1000,77812.907974
-1,1000,77817.703489
-1,1000,77826.427573
-1,1000,77833.20194
-1,1000,77848.716093
-3,1000,77858.830923
-5,1000,77869.579072
0,1000,77879.508168
-1,1000,77888.32234
-2,1000,77897.855764
-1,1000,77904.511731
-1,1000,77911.440069
0,1000,77916.776203
-2,1000,77923.404236
-1,1000,77928.877728
-3,1000,77935.580632
-2,1000,77941.100552
-3,1000,77947.807715
-3,1000,77953.037438
-2,1000,77959.740415
-3,1000,77965.018561
-3,1000,77971.715034
-3,1000,77977.061255
-1,1000,77984.187093
0,1000,77989.769334
-4,1000,77996.308796
-1,1000,78001.774305
-1,1000,78008.522347
-1,1000,78014.052356
-3,1000,78020.625769
-2,1000,78026.117847
-4,1000,78033.676395
-3,1000,78039.367204
-3,1000,78046.564058
-1,1000,78052.157236
0,1000,78060.663611
-4,1000,78065.699943
-3,1000,78072.092589
-2,1000,78077.42569
-3,1000,78083.858896
0,1000,78089.22012
-3,1000,78095.751024
-3,1000,78101.061611
-2,1000,78107.498739
-2,1000,78112.571315
-2,1000,78119.402246
-2,1000,78126.07033
-3,1000,78132.646814
-2,1000,78137.804398
-3,1000,78144.49265
-4,1000,78160.994059
-5,1000,78170.404815
-1,1000,78187.200727
-1,1000,78199.365418
-2,1000,78215.604155
-1,1000,78232.974318
-3,1000,78243.842057
-2,1000,78251.755116
0,1000,78260.877149
-1,1000,78266.005909
-2,1000,78276.218434
-3,1000,78282.237236
0,1000,78289.734822
-1,1000,78295.347701
-2,1000,78303.210053
-2,1000,78308.462943
-3,1000,78320.871513
-3,1000,78329.631353
-3,1000,78338.835468
-1,1000,78346.28679
-2,1000,78356.1787
-2,1000,78368.738224
-2,1000,78379.436307
-3,1000,78385.824942
-1,1000,78396.272914
-2,1000,78404.209291
-3,1000,78414.947071
0,1000,78423.084345
-5,1000,78432.121632
-1,1000,78439.811014
-3,1000,78450.346365
-2,1000,78465.598465
-2,1000,78481.738647
-3,1000,78491.678189
-2,1000,78502.343762
0,1000,78512.001602
0,1000,78523.94074
-1,1000,78532.187576
-2,1000,78543.889257
-2,1000,78554.817794
0,1000,78563.029431
-2,1000,78573.746807
-1,1000,78582.931807
0,1000,78594.482096
-1,1000,78613.099473
-1,1000,78632.315779
-1,1000,78645.761925
-2,1000,78661.216203
-2,1000,78671.251834
-2,1000,78684.397366
-2,1000,78697.629464
-5,1000,78712.206047
-2,1000,78723.06496
-3,1000,78730.879177
-2,1000,78740.681632
-2,1000,78748.074489
-5,1000,78753.068058
-1,1000,78762.535206
-1,1000,78767.887127
-3,1000,78773.989043
-2,1000,78778.891145
-5,1000,78785.246411
-2,1000,78789.979395
-1,1000,78796.890002
-1,1000,78802.88031
-3,1000,78810.258827
0,1000,78815.980117
-1,1000,78823.7474
-2,1000,78829.681463
-3,1000,78840.986524
2,1000,78847.413796
-2,1000,78854.683346
-1,1000,78860.191387
-1,1000,78873.995307
-1,1000,78880.872631
-2,1000,78888.235403
-3,1000,78893.732118
0,1000,78903.17143
-3,1000,78909.511974
-2,1000,78919.412395
0,1000,78925.762755
-1,1000,78937.861806
-1,1000,78945.969837
-1,1000,78953.036482
-3,1000,78965.642439
0,1000,78979.317769
-4,1000,78991.202463
-3,1000,79001.825044
-3,1000,79014.694534
-2,1000,79022.927904
-4,1000,79032.961601
-1,1000,79040.925716
-2,1000,79052.912436
-2,1000,79064.202394
-1,1000,79075.687554
0,1000,79083.764921
0,1000,79095.370718
0,1000,79102.51468
-2,1000,79112.363116
-1,1000,79120.380155
-2,1000,79128.562044
-2,1000,79134.545534
-4,1000,79142.901664
0,1000,79149.182372
-1,1000,79156.707682
-2,1000,79162.851434
-4,1000,79172.709681
-1,1000,79181.580962
-3,1000,79192.258089
-1,1000,79199.437969
-3,1000,79208.551682
-1,1000,79215.692408
-1,1000,79228.345705
-1,1000,79237.517412
-4,1000,79248.827356
-4,1000,79256.95572
-2,1000,79266.559205
-4,1000,79273.573145
-3,1000,79282.147026
0,1000,79290.212858
-3,1000,79303.954697
-1,1000,79311.531404
-4,1000,79320.01376
0,1000,79326.74722
-1,1000,79335.376313
-2,1000,79343.6371
-3,1000,79351.849412
-3,1000,79361.7856
-4,1000,79370.094045
-3,1000,79383.460509
-2,1000,79392.530296
-3,1000,79400.438447
-2,1000,79406.006859
-1,1000,79414.145771
-2,1000,79420.536762
-2,1000,79429.100425
-3,1000,79435.117401
-2,1000,79443.938908
-2,1000,79451.426654
-3,1000,79464.475987
0,1000,79474.359359
-3,1000,79484.259945
-3,1000,79491.073925
-1,1000,79499.168455
1,1000,79509.813521
-4,1000,79521.502096
-3,1000,79531.535252
-1,1000,79540.958468
0,1000,79548.766296
-1,1000,79558.869913
-2,1000,79569.91998
-3,1000,79581.303747
0,1000,79591.641669
-2,1000,79602.670107
-3,1000,79610.515121
-2,1000,79619.936544
-3,1000,79628.448626
-3,1000,79638.396383
-1,1000,79645.076032
-2,1000,79654.715762
-1,1000,79665.477955
-2,1000,79681.145489
-1,1000,79689.503823
-3,1000,79697.915409
-3,1000,79704.006402
-1,1000,79713.0026
-2,1000,79720.757047
0,1000,79732.223233
-2,1000,79740.933825
-2,1000,79751.461105
-1,1000,79763.056582
-1,1000,79770.518874
0,1000,79779.422519
0,1000,79786.405972
-3,1000,79793.516356
-2,1000,79798.545838
-3,1000,79806.784725
-2,1000,79812.290336
0,1000,79818.047622
-2,1000,79822.471689
-3,1000,79828.605424
0,1000,79833.067886
-2,1000,79838.877065
-1,1000,79843.851119
-2,1000,79855.310975
-3,1000,79862.015889
-3,1000,79868.925991
-2,1000,79873.93729
-4,1000,79881.294278
-3,1000,79889.273001
0,1000,79899.615761
-4,1000,79904.825672
0,1000,79915.442427
-4,1000,79922.557236
-3,1000,79930.503296
-3,1000,79937.334058
-3,1000,79944.92991
-3,1000,79951.099122
-2,1000,79959.402413
-3,1000,79966.578817
-2,1000,79976.882861
-2,1000,79987.398285
-2,1000,79995.771313
0,1000,80001.654494
-3,1000,80009.508795
-4,1000,80019.541139
-1,1000,80029.879638
-2,1000,80039.717802
-1,1000,80050.818336
-3,1000,80058.634589
-3,1000,80067.66882
-2,1000,80076.020785
-1,1000,80087.895736
-3,1000,80104.421777
-4,1000,80115.152532
-2,1000,80126.801775
-1,1000,80134.1275
-4,1000,80141.791981
-1,1000,80148.458404
-4,1000,80157.275576
-2,1000,80165.825573
-3,1000,80174.739438
-1,1000,80182.599477
-2,1000,80191.011491
-2,1000,80198.196693
-2,1000,80207.885682
-2,1000,80217.272405
-3,1000,80226.594783
-2,1000,80233.62833
0,1000,80246.571036
-2,1000,80257.579756
-2,1000,80267.70069
-3,1000,80275.114131
-2,1000,80286.953881
-4,1000,80296.91239
-3,1000,80306.056126
-3,1000,80313.509751
-1,1000,80323.654372
-2,1000,80331.596197
-3,1000,80343.435867
-2,1000,80351.025829
0,1000,80360.615984
-3,1000,80370.144747
-2,1000,80381.874485
0,1000,80389.58073
-2,1000,80398.947922
-1,1000,80407.167552
-3,1000,80416.84462
-1,1000,80424.483298
-2,1000,80434.86415
-2,1000,80442.500709
-1,1000,80453.213147
0,1000,80464.003658
-2,1000,80478.901855
-2,1000,80490.743872
0,1000,80498.68163
-4,1000,80505.99259
-3,1000,80513.372735
-2,1000,80522.198114
-1,1000,80528.02796
-3,1000,80536.027797
-1,1000,80542.466761
-3,1000,80550.472591
-1,1000,80557.05695
-3,1000,80565.282037
-2,1000,80571.424655
-4,1000,80579.726639
-3,1000,80586.914181
-3,1000,80601.97514
-2,1000,80609.942832
-6,1000,80621.13265
-3,1000,80632.624161
-4,1000,80643.424708
-1,1000,80651.442018
-3,1000,80664.681847
-4,1000,80675.093427
-3,1000,80685.885341
-2,1000,80694.181842
-2,1000,80705.431845
-3,1000,80711.895788
-3,1000,80720.281749
-1,1000,80730.568726
-4,1000,80742.448674
-3,1000,80750.663781
1,1000,80763.220473
-3,1000,80771.662619
-2,1000,80780.65508
-1,1000,80786.683347
-1,1000,80794.498625
-3,1000,80800.775095
-4,1000,80811.624981
0,1000,80821.695117
0,1000,80834.466862
-3,1000,80843.666935
-2,1000,80853.488485
-2,1000,80861.988393
-2,1000,80868.937685
-1,1000,80878.534948
-2,1000,80888.493171
-3,1000,80901.096923
-1,1000,80907.216012
0,1000,80913.135634
-4,1000,80917.500347
-3,1000,80923.105522
-1,1000,80927.639998
-2,1000,80933.507123
-2,1000,80938.407124
-4,1000,80944.425476
-1,1000,80949.094968
-1,1000,80954.778174
-1,1000,80959.241091
-2,1000,80964.775899
-2,1000,80969.417604
-1,1000,80976.277037
-3,1000,80982.397303
-1,1000,80993.003942
-1,1000,80999.394738
-2,1000,81006.758083
-3,1000,81012.340009
-1,1000,81019.435816
-2,1000,81025.457023
-2,1000,81034.73273
-1,1000,81040.996901
-4,1000,81049.04512
0,1000,81056.842515
-1,1000,81067.862608
-3,1000,81074.758616
-1,1000,81084.703026
-2,1000,81092.318374
-1,1000,81101.198962
-2,1000,81109.167123
-2,1000,81120.237999
-5,1000,81126.951874
-2,1000,81135.260706
-4,1000,81143.433107
-1,1000,81153.612786
-2,1000,81161.990054
-4,1000,81172.995864
-1,1000,81182.232833
-3,1000,81191.708939
-2,1000,81202.603464
-3,1000,81214.680941
-2,1000,81224.721056
-2,1000,81231.310468
0,1000,81239.905188
0,1000,81248.317657
-1,1000,81257.654598
-3,1000,81265.853987
0,1000,81277.441967
-2,1000,81284.990572
-2,1000,81294.793654
-2,1000,81303.246804
-1,1000,81312.167217
-3,1000,81320.833516
-2,1000,81336.800061
-1,1000,81347.025948
-2,1000,81355.085483
-3,1000,81363.077264
-2,1000,81372.255256
-2,1000,81379.501351
-1,1000,81388.744881
-3,1000,81396.465501
-4,1000,81408.991936
-1,1000,81416.828406
-2,1000,81426.96032
-2,1000,81433.9017
-2,1000,81442.709237
-2,1000,81450.245274
-2,1000,81469.531358
-2,1000,81476.431977
-2,1000,81488.476653
-3,1000,81495.348692
-1,1000,81504.465076
-4,1000,81515.715597
-2,1000,81530.780812
-1,1000,81540.538544
-4,1000,81551.672111
-2,1000,81558.721825
0,1000,81566.968128
-3,1000,81574.348383
-3,1000,81583.498155
-3,1000,81590.354031
-4,1000,81596.525373
0,1000,81604.267304
0,1000,81610.121178
-1,1000,81617.99936
-1,1000,81624.051039
-2,1000,81632.337786
-2,1000,81638.214932
-2,1000,81646.830156
-2,1000,81654.083181
-1,1000,81666.040566
-2,1000,81673.459859
-2,1000,81683.648282
-2,1000,81691.880758
-1,1000,81701.071826
0,1000,81708.833426
0,1000,81719.335008
-2,1000,81729.215505
0,1000,81743.100642
-3,1000,81752.068894
-3,1000,81762.481016
-1,1000,81769.123221
-4,1000,81778.882588
-3,1000,81787.121033
-1,1000,81797.216394
-4,1000,81804.189186
-2,1000,81814.352966
-3,1000,81828.655618
-4,1000,81839.133565
-2,1000,81846.7152
-3,1000,81856.025509
-2,1000,81863.033145
-3,1000,81873.904094
-2,1000,81882.463712
-1,1000,81891.002246
0,1000,81897.465983
-2,1000,81907.367306
-3,1000,81914.322236
-4,1000,81923.346182
0,1000,81931.944711
-1,1000,81942.013168
-4,1000,81949.916815
-4,1000,81960.19381
-1,1000,81967.071365
-4,1000,81973.988896
-2,1000,81984.741189
-3,1000,81992.461962
-3,1000,82000.000436
-3,1000,82005.700093
-2,1000,82013.982889
-2,1000,82021.551601
0,1000,82028.663639
-2,1000,82034.082836
-2,1000,82042.396084
-2,1000,82048.092364
-1,1000,82053.845778
-1,1000,82059.455784
-1,1000,82065.155132
0,1000,82069.373552
-1,1000,82074.901812
-2,1000,82079.372982
-3,1000,82084.72455
-2,1000,82088.946888
-2,1000,82094.209613
-2,1000,82098.383842
-2,1000,82103.782369
-1,1000,82108.338102
0,1000,82113.688337
0,1000,82118.878223
-3,1000,82125.117204
-1,1000,82129.600185
-4,1000,82134.87509
-2,1000,82139.378044
0,1000,82144.645584
-3,1000,82148.8052
-3,1000,82154.066345
-2,1000,82158.283588
-2,1000,82163.549965
-1,1000,82168.272314
-1,1000,82173.729936
-1,1000,82177.829418
-2,1000,82183.190737
-2,1000,82187.427742
-3,1000,82192.728658
-1,1000,82196.976585
-1,1000,82202.321745
-1,1000,82206.595522
-2,1000,82210.778789
-2,1000,82216.071225
-3,1000,82220.296759
-3,1000,82225.535415
-4,1000,82229.891163
-2,1000,82235.058183
-2,1000,82239.2761
-4,1000,82244.555995
-3,1000,82248.942471
0,1000,82254.250641
-3,1000,82258.726551
-1,1000,82263.966943
-3,1000,82268.140909
-1,1000,82273.372747
-2,1000,82277.585541
1,1000,82282.924805
0,1000,82287.390432
-1,1000,82292.798614
-2,1000,82296.922359
-1,1000,82302.265962
-4,1000,82306.577936
-1,1000,82311.868266
-3,1000,82316.057016
-1,1000,82321.562742
-1,1000,82325.752552
0,1000,82331.024946
-1,1000,82335.206853
-1,1000,82340.624277
0,1000,82344.805522
-1,1000,82350.322495
-2,1000,82355.995971
-2,1000,82362.471428
-2,1000,82367.453825
-3,1000,82373.750563
-2,1000,82378.914273
0,1000,82384.841365
-2,1000,82389.793704
0,1000,82395.957089
0,1000,82400.864198
-4,1000,82407.027297
-2,1000,82411.524143
-2,1000,82416.832097
-2,1000,82420.950548
0,1000,82425.194093
-2,1000,82431.080366
-2,1000,82435.315067
-1,1000,82440.754066
-3,1000,82444.821312
-1,1000,82450.003589
-2,1000,82454.058365
-2,1000,82459.347615
-3,1000,82463.552987
-1,1000,82468.955223
-2,1000,82473.069116
-1,1000,82478.314982
0,1000,82482.439123
-2,1000,82487.632823
-2,1000,82491.746547
-4,1000,82497.014677
-1,1000,82501.244531
-1,1000,82506.407448
0,1000,82510.478573
-1,1000,82515.852947
-2,1000,82520.049286
-1,1000,82525.229997
-3,1000,82529.559038
-2,1000,82534.889326
-3,1000,82539.033255
-3,1000,82544.251055
-2,1000,82548.361533
-1,1000,82553.548332
-2,1000,82557.861832
-2,1000,82563.302175
-3,1000,82567.466605
-3,1000,82572.744931
-2,1000,82577.057403
-4,1000,82582.209988
0,1000,82586.520279
-4,1000,82592.118401
-1,1000,82596.374201
-1,1000,82601.617062
-2,1000,82605.854783
-4,1000,82611.191604
-2,1000,82615.500648
-1,1000,82619.89301
-4,1000,82625.226783
-1,1000,82629.381559
-2,1000,82634.695115
-1,1000,82638.777605
-3,1000,82643.96193
-1,1000,82648.272032
-4,1000,82653.565315
-2,1000,82657.700178
-2,1000,82662.911151
-2,1000,82667.173088
-1,1000,82672.540853
-5,1000,82676.67435
-2,1000,82682.057992
-2,1000,82686.204148
-2,1000,82691.489761
-2,1000,82695.749241
-3,1000,82701.030884
-3,1000,82705.091539
-3,1000,82710.465629
-2,1000,82714.548176
-1,1000,82720.017714
-2,1000,82724.272201
-4,1000,82729.637311
-3,1000,82734.069029
-3,1000,82740.277652
-4,1000,82744.422387
-2,1000,82749.603432
0,1000,82753.822186
-2,1000,82759.080956
-1,1000,82763.261549
-2,1000,82768.727972
-2,1000,82772.988675
-2,1000,82778.273217
-1,1000,82782.414705
-4,1000,82787.664077
-4,1000,82791.896924
-1,1000,82797.182245
-3,1000,82801.426284
0,1000,82806.720426
-2,1000,82810.812058
-1,1000,82816.133568
-2,1000,82820.204738
-3,1000,82824.334163
0,1000,82829.859865
0,1000,82834.080615
-2,1000,82839.261134
-2,1000,82843.442246
-1,1000,82848.698915
-3,1000,82852.862776
-2,1000,82858.259824
-1,1000,82862.535334
-3,1000,82867.839772
-1,1000,82872.170414
-2,1000,82877.385184
-3,1000,82881.519961
-3,1000,82886.82795
-2,1000,82891.166888
-2,1000,82896.436053
-2,1000,82900.57134
-2,1000,82905.815246
-3,1000,82910.009164
-3,1000,82915.263538
-3,1000,82919.603516
-2,1000,82924.892725
-1,1000,82929.447186
-3,1000,82934.727432
-2,1000,82938.866758
-2,1000,82944.203695
-2,1000,82948.527548
-4,1000,82953.804227
-3,1000,82958.150332
0,1000,82963.697945
0,1000,82967.89275
0,1000,82973.182214
-3,1000,82977.410829
-2,1000,82982.786796
-2,1000,82986.957531
-3,1000,82992.182619
-3,1000,82996.275841
-3,1000,83001.516613
-2,1000,83005.656658
-1,1000,83011.087342
-3,1000,83015.197644
-3,1000,83020.509624
