#{"t_start": 1620060548.79857, "env_id": null}
r,l,t 
-3,1000,25809.147269
-2,1000,25813.668959
-2,1000,25818.164801
-1,1000,25822.679819
-2,1000,25827.186282
-1,1000,25831.753322
-1,1000,25836.434449
-2,1000,25840.939359
-1,1000,25845.39762
-1,1000,25850.00033
-2,1000,25854.78338
-2,1000,25859.583493
-1,1000,25864.233435
-1,1000,25868.856297
-2,1000,25873.426033
-1,1000,25878.676401
-1,1000,25883.247362
-3,1000,25887.725411
-2,1000,25892.242604
-1,1000,25896.891283
-1,1000,25901.375315
-4,1000,25906.164497
-1,1000,25910.756417
-1,1000,25915.213547
-4,1000,25919.77641
-1,1000,25924.906245
-3,1000,25929.661369
-1,1000,25934.139199
-1,1000,25938.635712
-3,1000,25943.250565
-2,1000,25947.983404
-3,1000,25952.500418
-1,1000,25957.15134
-1,1000,25961.712551
-3,1000,25966.246552
-2,1000,25970.742268
-4,1000,25975.249407
-1,1000,25979.759
-1,1000,25984.323688
0,1000,25988.949053
-2,1000,25993.536395
-2,1000,25998.076367
-2,1000,26002.569789
-5,1000,26007.029656
-2,1000,26011.555329
-2,1000,26016.199286
-2,1000,26020.748508
-1,1000,26025.282332
-3,1000,26029.804584
-2,1000,26034.319236
0,1000,26038.885312
-1,1000,26043.373502
-4,1000,26048.082608
-3,1000,26052.618294
-5,1000,26057.126176
-2,1000,26061.634646
0,1000,26066.103892
-1,1000,26070.577444
-2,1000,26075.187443
-4,1000,26079.740028
-3,1000,26084.190398
-2,1000,26088.683706
-1,1000,26093.217422
0,1000,26097.781067
-1,1000,26102.258345
-1,1000,26106.976324
-3,1000,26111.456445
0,1000,26115.916344
-4,1000,26120.416453
-3,1000,26124.967491
-3,1000,26129.450484
-2,1000,26133.963389
-2,1000,26138.554365
-3,1000,26143.036297
-2,1000,26147.572247
-1,1000,26152.067445
-3,1000,26156.503063
-3,1000,26160.984675
-2,1000,26165.567479
0,1000,26170.074535
0,1000,26174.605655
-3,1000,26179.347713
-1,1000,26184.391984
-4,1000,26188.888324
-2,1000,26193.389396
-5,1000,26198.139279
-1,1000,26202.628325
-2,1000,26207.262544
-4,1000,26211.789872
-3,1000,26216.336426
-4,1000,26220.867273
0,1000,26225.586319
-4,1000,26230.110674
-1,1000,26234.573016
-4,1000,26239.225832
-5,1000,26243.672892
-1,1000,26248.136169
-3,1000,26252.643568
-3,1000,26257.31745
0,1000,26261.875246
-4,1000,26266.347464
-4,1000,26270.924831
-2,1000,26275.438312
-2,1000,26279.944023
-1,1000,26284.463405
-1,1000,26289.042476
-3,1000,26293.536421
-2,1000,26298.033683
-2,1000,26302.558513
0,1000,26307.057338
-4,1000,26311.552471
-3,1000,26316.157338
-1,1000,26320.630644
-2,1000,26325.110217
-1,1000,26329.613258
-2,1000,26334.208459
-4,1000,26338.736734
0,1000,26343.28992
-3,1000,26347.94578
-3,1000,26352.394444
-4,1000,26356.877119
-2,1000,26361.421478
-3,1000,26365.910748
-1,1000,26370.390711
-3,1000,26374.94773
-3,1000,26379.514463
-6,1000,26383.987436
-1,1000,26388.494716
-3,1000,26393.004582
-3,1000,26397.516011
-1,1000,26402.032989
-3,1000,26406.697167
-3,1000,26411.170125
-2,1000,26415.637146
-4,1000,26420.130627
-3,1000,26424.617519
-2,1000,26429.084316
-3,1000,26433.611631
-2,1000,26438.236909
-2,1000,26442.735626
-3,1000,26447.265248
-3,1000,26451.807637
-2,1000,26456.314694
-2,1000,26460.801956
-3,1000,26465.397603
-2,1000,26470.080298
-1,1000,26474.567153
-3,1000,26479.057222
-3,1000,26483.768794
-5,1000,26488.836554
-2,1000,26493.350885
-2,1000,26498.019433
-4,1000,26502.502892
0,1000,26507.325992
-3,1000,26511.837667
-1,1000,26516.310513
-2,1000,26520.783312
-1,1000,26525.547441
-2,1000,26530.052427
-2,1000,26534.531423
-4,1000,26539.027108
-1,1000,26543.564718
0,1000,26548.084692
0,1000,26552.648076
-3,1000,26557.293577
-2,1000,26561.820508
-2,1000,26566.313311
0,1000,26570.880181
-2,1000,26575.383385
-5,1000,26579.86092
-1,1000,26584.382302
-4,1000,26588.954279
-4,1000,26593.406988
-4,1000,26597.880657
-2,1000,26602.378483
-2,1000,26606.870431
-2,1000,26611.364233
-1,1000,26616.015404
0,1000,26620.537495
-5,1000,26625.028425
-3,1000,26629.489824
-4,1000,26633.976157
-3,1000,26638.456735
-2,1000,26642.953665
-1,1000,26647.615518
-3,1000,26652.097344
-1,1000,26657.907486
-2,1000,26662.532162
-2,1000,26667.164676
-4,1000,26671.607395
-4,1000,26676.300652
-5,1000,26680.793707
-3,1000,26685.316618
-5,1000,26689.799423
-2,1000,26694.288597
-1,1000,26698.795683
-2,1000,26703.285087
-3,1000,26707.966457
-2,1000,26712.47272
-1,1000,26716.937432
-1,1000,26721.508754
-2,1000,26726.032346
-3,1000,26730.500206
-3,1000,26735.100679
-2,1000,26739.675129
0,1000,26744.181394
-3,1000,26748.659313
-2,1000,26753.230965
-2,1000,26757.702188
-5,1000,26762.172893
0,1000,26766.804766
-4,1000,26771.283275
-4,1000,26775.763155
-4,1000,26780.247648
-2,1000,26784.700357
-4,1000,26789.481066
-1,1000,26794.530805
-1,1000,26799.14164
-3,1000,26803.774208
-1,1000,26808.390977
-4,1000,26812.976375
-1,1000,26817.49262
-2,1000,26822.012616
-1,1000,26826.67792
-4,1000,26831.159314
-3,1000,26835.674508
-1,1000,26840.239641
1,1000,26844.718072
-1,1000,26849.211622
-3,1000,26853.681683
-2,1000,26858.373459
-1,1000,26862.877772
-2,1000,26867.352451
-2,1000,26871.876727
-2,1000,26876.36133
-3,1000,26880.897463
-4,1000,26885.492887
-2,1000,26890.016176
-1,1000,26894.490741
-2,1000,26898.971217
-4,1000,26903.446672
-3,1000,26907.960485
-2,1000,26912.44289
-1,1000,26917.104022
-1,1000,26921.583466
0,1000,26926.101538
-5,1000,26930.56421
-4,1000,26935.083591
-4,1000,26939.521199
-1,1000,26944.019829
-4,1000,26948.603786
-2,1000,26953.136522
-1,1000,26957.654675
-1,1000,26962.164326
-2,1000,26966.6128
-4,1000,26971.137092
-4,1000,26975.753372
-3,1000,26980.258875
-4,1000,26984.716767
-4,1000,26989.167838
-2,1000,26993.72282
-3,1000,26998.188266
-3,1000,27002.684323
-4,1000,27007.320231
-2,1000,27011.851073
-2,1000,27016.299707
-1,1000,27020.819683
-2,1000,27025.376053
-2,1000,27029.861199
0,1000,27034.467395
-1,1000,27039.067269
-1,1000,27043.511862
-2,1000,27048.040173
-4,1000,27052.577497
-2,1000,27057.049514
0,1000,27061.543789
-1,1000,27066.204888
-2,1000,27070.680005
-2,1000,27075.156526
-1,1000,27079.658547
-2,1000,27084.127762
-1,1000,27088.669773
-4,1000,27093.225866
-2,1000,27098.817023
-2,1000,27103.475449
-3,1000,27108.148432
-2,1000,27112.649958
0,1000,27117.16105
-4,1000,27121.955268
0,1000,27127.120569
-3,1000,27131.652037
-1,1000,27136.184648
-2,1000,27140.820887
-3,1000,27145.50361
-3,1000,27150.219781
-2,1000,27154.756163
-2,1000,27159.380876
-3,1000,27163.911481
-3,1000,27168.45102
0,1000,27173.001079
-2,1000,27177.491844
-3,1000,27181.968644
-2,1000,27186.611225
-1,1000,27191.223336
-3,1000,27195.7831
-2,1000,27200.263574
-6,1000,27204.743734
-1,1000,27209.238489
0,1000,27213.821674
-4,1000,27218.46293
-4,1000,27222.969067
-3,1000,27227.497632
-6,1000,27231.991829
-2,1000,27236.511385
-2,1000,27240.98097
-3,1000,27245.614496
-2,1000,27250.167352
-2,1000,27254.710756
-3,1000,27259.210184
-1,1000,27263.769618
-3,1000,27268.303811
-1,1000,27272.752727
-2,1000,27277.439148
0,1000,27281.950527
-2,1000,27286.468048
-1,1000,27290.997422
-2,1000,27295.53383
-2,1000,27300.056916
-3,1000,27304.558085
-1,1000,27309.180707
-3,1000,27313.676584
-4,1000,27318.157698
-3,1000,27322.658946
-3,1000,27327.119025
-1,1000,27331.605543
-2,1000,27336.254084
-2,1000,27340.774713
-3,1000,27345.252712
-1,1000,27349.741641
-3,1000,27354.274279
-3,1000,27358.823096
-4,1000,27363.332196
-3,1000,27367.970086
-3,1000,27372.495468
-2,1000,27377.013633
-2,1000,27381.479468
-2,1000,27385.968099
-1,1000,27390.484532
-1,1000,27395.023176
0,1000,27400.088993
-2,1000,27404.996849
-1,1000,27409.516754
0,1000,27414.025199
-3,1000,27418.509715
0,1000,27422.995672
-1,1000,27427.728433
-2,1000,27433.649648
-1,1000,27438.865803
0,1000,27444.115311
-3,1000,27449.308413
0,1000,27454.571266
-3,1000,27459.921814
-2,1000,27464.862469
-1,1000,27470.115839
-1,1000,27475.246483
-2,1000,27480.802108
-2,1000,27486.780082
-4,1000,27491.562994
-1,1000,27496.08026
-2,1000,27500.581035
-3,1000,27505.043967
-4,1000,27509.571809
-2,1000,27514.091142
-2,1000,27518.763906
-1,1000,27523.28873
-2,1000,27527.801245
-2,1000,27532.328032
-1,1000,27536.847322
-4,1000,27541.346135
0,1000,27545.994291
-3,1000,27550.548874
-4,1000,27555.062223
-2,1000,27559.543766
-2,1000,27564.033534
-1,1000,27568.555603
-3,1000,27573.033439
-1,1000,27577.674298
-1,1000,27582.176217
-3,1000,27586.706872
-1,1000,27591.223425
-2,1000,27595.738963
0,1000,27600.235054
-2,1000,27604.811728
-1,1000,27609.457978
-2,1000,27613.935907
-1,1000,27618.504112
-3,1000,27623.011402
-3,1000,27627.503061
-3,1000,27632.000825
-2,1000,27636.668439
-5,1000,27641.17403
-4,1000,27645.651187
-1,1000,27650.201929
-1,1000,27654.770247
-1,1000,27659.27189
-4,1000,27663.799169
-3,1000,27668.404151
-2,1000,27672.92053
-2,1000,27677.431998
-4,1000,27681.922742
-2,1000,27686.385071
-5,1000,27690.851526
-2,1000,27695.445444
-4,1000,27699.99398
-2,1000,27705.853808
-3,1000,27710.455464
-3,1000,27714.958562
-2,1000,27719.475399
-3,1000,27724.185611
-2,1000,27728.786109
-1,1000,27733.283771
-2,1000,27737.783505
-3,1000,27742.31323
-3,1000,27746.900961
0,1000,27751.433719
-4,1000,27756.084236
-1,1000,27760.699833
-1,1000,27765.19918
-2,1000,27769.638934
-1,1000,27774.20222
-3,1000,27778.74459
-1,1000,27783.209063
-2,1000,27787.870057
-5,1000,27792.37085
-5,1000,27796.962974
-3,1000,27801.463548
-2,1000,27805.920796
-4,1000,27810.433721
-1,1000,27814.980334
-4,1000,27819.546855
-4,1000,27824.047972
-1,1000,27828.505107
-5,1000,27832.981969
0,1000,27837.493488
-1,1000,27841.99851
-2,1000,27846.638868
0,1000,27851.167073
-2,1000,27855.688937
-3,1000,27860.215722
-2,1000,27864.7077
-2,1000,27869.197538
-3,1000,27873.699722
-1,1000,27878.336507
-3,1000,27882.835176
-3,1000,27887.300038
-3,1000,27891.802054
-1,1000,27896.349669
-2,1000,27900.909088
-2,1000,27905.493083
-2,1000,27910.123272
-1,1000,27914.647993
-1,1000,27919.155742
-4,1000,27923.655479
-1,1000,27928.127236
-1,1000,27932.638214
-5,1000,27937.348847
-2,1000,27941.831056
-1,1000,27946.344983
-2,1000,27950.840828
-2,1000,27955.345074
-4,1000,27959.911935
-3,1000,27964.451951
-2,1000,27969.034948
0,1000,27973.510817
-2,1000,27977.974195
-2,1000,27982.427363
-5,1000,27986.848194
-4,1000,27991.343571
-6,1000,27995.939059
-5,1000,28000.470087
-2,1000,28005.367944
-3,1000,28012.886773
-5,1000,28017.387783
0,1000,28021.98198
-4,1000,28026.643956
-3,1000,28031.169436
-2,1000,28035.678946
-3,1000,28040.346796
-1,1000,28044.917979
-4,1000,28049.425329
-1,1000,28053.912085
-1,1000,28058.583459
-1,1000,28063.065156
-3,1000,28067.520931
-2,1000,28072.072859
-2,1000,28076.579223
-3,1000,28081.036191
-2,1000,28085.633696
0,1000,28090.160669
-1,1000,28094.678931
-2,1000,28099.170076
-3,1000,28103.672672
-1,1000,28108.316194
-1,1000,28112.801857
-3,1000,28117.472999
-3,1000,28121.974287
-3,1000,28126.490958
-3,1000,28130.980394
-1,1000,28135.533497
-1,1000,28140.109902
-2,1000,28144.670551
-3,1000,28149.257635
-2,1000,28153.716157
-3,1000,28158.301346
-1,1000,28162.79107
-3,1000,28167.269703
-3,1000,28171.752156
-2,1000,28176.469545
-1,1000,28181.051591
0,1000,28185.646812
-3,1000,28190.146497
-3,1000,28194.727386
-2,1000,28199.207045
-2,1000,28203.720761
-2,1000,28208.349304
-2,1000,28212.819851
-6,1000,28217.266734
0,1000,28221.831281
-4,1000,28226.320193
-4,1000,28230.804984
-3,1000,28235.404159
-5,1000,28239.944052
-2,1000,28244.461281
-2,1000,28248.992613
-5,1000,28253.461429
-3,1000,28257.927773
-1,1000,28262.427404
-2,1000,28267.108908
-2,1000,28271.632848
-2,1000,28276.109592
-2,1000,28280.622143
-1,1000,28285.224349
-5,1000,28289.720922
-3,1000,28294.272113
0,1000,28298.918727
-1,1000,28303.595241
-1,1000,28308.160992
-1,1000,28313.178272
-3,1000,28318.097756
1,1000,28322.627091
-3,1000,28327.628943
-1,1000,28332.469533
-5,1000,28336.927891
-3,1000,28341.447061
0,1000,28346.128195
-2,1000,28350.774322
-4,1000,28355.399565
-1,1000,28360.067698
0,1000,28364.598647
-3,1000,28369.105867
-2,1000,28373.604099
-3,1000,28378.197472
-2,1000,28382.731155
-1,1000,28387.370857
-4,1000,28391.908087
-3,1000,28396.439055
-4,1000,28401.004278
-3,1000,28405.495795
0,1000,28410.012567
-1,1000,28414.58632
-4,1000,28419.25198
-2,1000,28423.751572
-4,1000,28428.250129
-1,1000,28432.82088
-1,1000,28437.318194
-3,1000,28441.823122
-1,1000,28446.490304
-2,1000,28450.998363
-3,1000,28455.48917
-2,1000,28459.955246
-5,1000,28464.541387
-1,1000,28468.977343
-1,1000,28473.497322
1,1000,28478.134845
-2,1000,28482.608282
0,1000,28487.184132
-3,1000,28491.704962
-2,1000,28496.166531
0,1000,28500.680686
-2,1000,28505.31233
-1,1000,28510.084126
-4,1000,28514.556606
-1,1000,28519.107966
-2,1000,28523.670609
-3,1000,28528.19258
0,1000,28532.781368
-3,1000,28537.388375
-3,1000,28542.002489
-5,1000,28546.533319
0,1000,28551.012962
-5,1000,28555.487916
-1,1000,28560.047202
-3,1000,28564.675054
-4,1000,28569.263228
-1,1000,28573.781836
-2,1000,28578.271719
0,1000,28582.710056
-2,1000,28587.209976
-4,1000,28591.699986
-3,1000,28596.324037
-1,1000,28600.959352
-3,1000,28605.448658
-1,1000,28610.002496
-1,1000,28614.536803
-3,1000,28619.695765
-2,1000,28624.374689
-3,1000,28628.972137
-4,1000,28633.43515
-1,1000,28637.936775
-2,1000,28642.513349
-2,1000,28647.015759
0,1000,28651.542948
-2,1000,28656.223804
-3,1000,28660.717189
-1,1000,28665.547152
-3,1000,28670.066257
0,1000,28674.643513
-4,1000,28679.126349
-1,1000,28683.79456
-6,1000,28688.443481
-4,1000,28692.997488
-2,1000,28697.479053
0,1000,28702.017345
-2,1000,28706.538158
-2,1000,28710.994868
-1,1000,28715.602431
-4,1000,28720.162127
-3,1000,28724.66817
-2,1000,28729.19398
-1,1000,28733.707736
-2,1000,28738.185997
-4,1000,28742.701706
-4,1000,28747.301576
-4,1000,28751.769774
0,1000,28756.429264
-5,1000,28760.927765
-1,1000,28765.520279
-2,1000,28770.009275
-2,1000,28774.604627
-2,1000,28779.199101
-3,1000,28783.919588
-2,1000,28788.558274
-1,1000,28793.153853
-2,1000,28797.666132
-3,1000,28802.157536
-2,1000,28806.785488
0,1000,28811.316951
-2,1000,28815.801732
-2,1000,28820.277369
-1,1000,28824.777153
0,1000,28829.322507
-3,1000,28833.842559
-2,1000,28838.466132
-1,1000,28842.951998
-2,1000,28847.480949
-3,1000,28852.017996
-1,1000,28856.558724
-4,1000,28861.05225
-4,1000,28865.678895
-3,1000,28870.208262
-2,1000,28874.79121
-3,1000,28879.297832
-4,1000,28883.853767
-5,1000,28888.398832
0,1000,28892.910705
-2,1000,28897.535236
0,1000,28902.020076
-1,1000,28906.695927
-4,1000,28911.229596
-1,1000,28915.775393
-4,1000,28920.410013
-2,1000,28926.04582
-2,1000,28930.558111
-1,1000,28935.059286
-3,1000,28939.787143
0,1000,28944.283019
-3,1000,28948.91916
-2,1000,28953.496053
-2,1000,28958.153494
-3,1000,28962.675562
-2,1000,28967.190652
-3,1000,28971.687848
-2,1000,28976.211621
-1,1000,28980.815656
-2,1000,28985.516551
-3,1000,28989.987617
-3,1000,28994.502156
-3,1000,28999.042143
-5,1000,29003.517458
-2,1000,29008.040173
-3,1000,29012.570443
-1,1000,29017.247671
-2,1000,29021.811237
0,1000,29026.32857
-2,1000,29030.838951
-4,1000,29035.346065
-4,1000,29039.856731
-2,1000,29044.428216
-3,1000,29048.976503
-4,1000,29053.513297
0,1000,29058.072213
-3,1000,29062.554617
-1,1000,29067.235497
-1,1000,29071.77525
-1,1000,29076.476225
-2,1000,29080.982099
0,1000,29085.563784
-3,1000,29090.086453
-3,1000,29094.626214
-3,1000,29099.156338
-3,1000,29103.686368
-1,1000,29108.316707
-2,1000,29112.915321
-2,1000,29117.391002
-3,1000,29121.917847
-1,1000,29126.452089
-4,1000,29130.975464
-2,1000,29135.619557
-3,1000,29140.171817
-3,1000,29144.701422
-2,1000,29149.22996
-3,1000,29153.749901
-4,1000,29158.24328
-2,1000,29162.824805
-2,1000,29167.448256
0,1000,29171.988994
-3,1000,29176.538152
0,1000,29181.061098
-1,1000,29185.580048
-3,1000,29190.060116
-2,1000,29194.628821
-4,1000,29199.259311
-1,1000,29204.132785
-2,1000,29208.725294
-3,1000,29213.272307
-3,1000,29217.77972
-1,1000,29222.328991
-2,1000,29228.06366
-3,1000,29232.869086
-3,1000,29237.387075
-1,1000,29241.979445
-2,1000,29246.509021
-1,1000,29251.032012
-3,1000,29255.725934
-1,1000,29260.334468
-1,1000,29264.861418
-2,1000,29269.360477
-4,1000,29273.863788
-3,1000,29278.465215
-3,1000,29283.059207
-5,1000,29287.700445
-2,1000,29292.209446
-1,1000,29296.746493
-3,1000,29301.238918
-6,1000,29305.741333
-3,1000,29310.210943
-2,1000,29314.797476
-1,1000,29319.344258
-4,1000,29323.924147
-3,1000,29328.427351
-3,1000,29332.924771
-4,1000,29337.370349
-3,1000,29341.932768
-2,1000,29346.598796
-1,1000,29351.10868
-4,1000,29355.601573
-4,1000,29360.082327
-4,1000,29364.597168
-3,1000,29369.042154
-2,1000,29373.573196
-2,1000,29378.236893
-1,1000,29382.757849
-4,1000,29387.277822
-4,1000,29391.789499
-3,1000,29396.249718
-2,1000,29400.767281
-3,1000,29405.37421
-1,1000,29409.942344
-3,1000,29414.402552
-2,1000,29418.877317
-3,1000,29423.408286
0,1000,29427.94288
-3,1000,29432.45955
-4,1000,29437.085731
-2,1000,29441.620735
-4,1000,29446.108815
-2,1000,29450.679672
-3,1000,29455.207985
-1,1000,29459.683124
-1,1000,29464.200084
